SID,DOM_TYPE,DESL_MEAN,CLAT_MEAN,CLON_MEAN,YEAR_START,MONTH_START,DAY_START,AREA_MAX,AREA_MEAN,OVERLAP_MEAN,DURATION,BI_MAX,BI_MEAN,Z500_MAX,Z500_MEAN,PERC_RIDGE,PERC_OMEGA,PERC_HYBRID,PERC_REX,PERC_POLAR
2003098,Ridge,,51.2072019794729,18.101519545881654,2003,9,12,2985403,1633559.7692307692,0.7484166666666665,13,3.6893367767333984,2.1532114157856146,5935.0,5861.161538461538,0.7692307692307693,0.07692307692307693,0,0.07692307692307693,0.0
2003099,Rex block,,67.33877315552704,-19.545456609950854,2003,9,12,3662539,2061381.8235294118,0.705625,17,2.9012441635131836,1.2931228643033985,5750.8,5601.464705882353,0.0,0.0,0,1.0,0.0
2003100,Ridge,,48.05843705448153,-31.77181142196739,2003,9,21,2694128,1817426.5652173914,0.7255909090909091,23,5.135226249694824,2.7560849732854806,5969.5,5887.734782608694,0.782608695652174,0.17391304347826086,0,0.0,0.0
2003101,Rex block,,65.99214717944402,87.64958156047867,2003,9,23,2436305,2062235.75,0.5896666666666667,4,3.2266855239868164,1.813756216625917,5772.8,5708.575,0.0,0.0,0,1.0,0.0
2003102,Omega block,,51.17237325844139,-121.45116875879333,2003,9,27,4006596,2481260.3,0.7585555555555555,10,5.047237873077393,3.9933217492324666,5917.5,5842.84,0.3,0.7,0,0.0,0.0
2003103,Rex block (polar),,76.36365995459178,-111.82354114260585,2003,10,5,4462183,2040269.0,0.6691333333333334,16,3.0904650688171387,0.527211425272822,5613.0,5459.531250000001,0.0,0.0,0,0.1875,0.8125
2003104,Omega block,,59.33283273277072,76.8630086364152,2003,10,6,5701044,2792564.0,0.6725,11,4.674708843231201,2.343057672004324,5847.5,5731.254545454546,0.09090909090909091,0.45454545454545453,0,0.36363636363636365,0.0
2003105,Ridge,,44.9756745594749,-75.25130368111436,2003,10,9,2612465,1877821.25,0.6673333333333332,4,4.091393947601318,1.6832389704330337,5821.5,5806.7,1.0,0.0,0,0.0,0.0
2003106,Omega block,,62.03424993611105,-12.701706922024668,2003,10,14,3959214,2834872.0,0.6378,6,3.988516330718994,2.594315992858468,5770.0,5734.099999999999,0.0,0.6666666666666666,0,0.3333333333333333,0.0
2003107,Rex block (polar),,77.04994555531636,-59.61791818686329,2003,10,20,2695007,1882689.4,0.7917500000000001,5,3.0112147331237793,0.6543840200115876,5668.0,5542.780000000001,0.0,0.0,0,0.0,1.0
2003108,Rex block,,67.52195627526221,-147.2534299497556,2003,10,20,1675093,1365168.0,0.6653333333333333,4,1.501011848449707,0.8065255864587411,5452.0,5417.125,0.0,0.0,0,1.0,0.0
2003109,Ridge,,46.15984582582874,-35.152061712798805,2003,10,21,3466639,1709805.0909090908,0.6909,11,5.857264995574951,3.736687143136211,5957.8,5880.309090909091,0.6363636363636364,0.18181818181818182,0,0.0,0.0
2003110,Rex block (polar),,81.8142638123887,74.91602337471477,2003,10,24,1600135,1113070.875,0.6661428571428571,8,0.9323835372924805,0.25834997334121457,5329.0,5218.3,0.0,0.0,0,0.0,1.0
2003111,Ridge,,47.35984659472426,-139.49866960029314,2003,10,24,2818201,1625294.6363636365,0.7045,11,5.9584736824035645,4.01980825030514,5997.8,5894.336363636364,0.6363636363636364,0.36363636363636365,0,0.0,0.0
2003112,Ridge,,43.423463945235675,83.83150168807371,2003,10,24,1906299,1399763.6666666667,0.7085999999999999,6,3.421914577484131,2.4455825661991533,5825.5,5792.716666666667,1.0,0.0,0,0.0,0.0
2003113,Rex block,,72.1711951568661,63.61569061875727,2003,10,31,4444381,2414845.5,0.6407600000000001,26,4.693126678466797,1.2454921728882065,5716.8,5390.284615384615,0.0,0.0,0,0.6538461538461539,0.34615384615384615
2003114,Omega block,,52.88127613650693,24.47402253279473,2003,11,3,8585261,3946237.909090909,0.6529,11,6.168341636657715,3.647460909624831,5922.2,5829.99090909091,0.18181818181818182,0.5454545454545454,0,0.18181818181818182,0.0
2003115,Ridge,,43.95798504975874,-151.66694612999007,2003,11,7,1580331,1306332.3333333333,0.656,6,4.011273384094238,2.3960042441381306,5842.0,5809.733333333334,1.0,0.0,0,0.0,0.0
2003116,Rex block,,73.26974562462603,-46.21947653781031,2003,11,10,3029428,1790056.8,0.55,5,2.8169989585876465,0.91549484676079,5501.0,5407.96,0.0,0.0,0,0.6,0.4
2003117,Ridge,,49.02796088418273,17.335568696283143,2003,11,17,7232457,2554997.9583333335,0.7227391304347826,24,5.835509300231934,3.022323086944088,5886.5,5760.416666666667,0.4166666666666667,0.25,0,0.16666666666666666,0.0
2003118,Ridge,,44.58879144499345,-47.94180489301465,2003,11,20,2577814,1755340.875,0.777,8,4.314625263214111,3.0026628310114987,5842.5,5804.549999999999,1.0,0.0,0,0.0,0.0
2003119,Ridge,,43.5800364820613,-109.14109261555622,2003,11,22,2290610,1539760.6666666667,0.6408000000000001,6,4.989588260650635,2.948791659450921,5904.5,5852.683333333333,1.0,0.0,0,0.0,0.0
2003120,Rex block,,73.05217612300625,106.31213355536052,2003,11,28,2979525,1701437.0,0.5822499999999999,5,2.412712574005127,0.6795447127516854,5301.2,5267.88,0.0,0.0,0,0.6,0.4
2003121,Rex block (polar),,76.73879080150488,-73.76584750097926,2003,12,5,3522783,2301399.625,0.708391304347826,24,3.273165225982666,0.6546973909541175,5382.8,5247.837500000001,0.0,0.0,0,0.2916666666666667,0.7083333333333334
2003122,Ridge,,44.90027042605336,-7.744070581520711,2003,12,14,2677746,1930398.5,0.6536666666666666,4,4.451513290405273,3.2510543763637543,5848.2,5774.925,1.0,0.0,0,0.0,0.0
2003123,Rex block (hybrid),,46.03359466971611,-23.163908714909454,2003,12,18,5819604,3121460.4444444445,0.6506250000000001,9,5.656790733337402,2.5120678366428595,5879.2,5774.611111111112,0.2222222222222222,0.1111111111111111,0,0.2222222222222222,0.0
2003124,Ridge,,42.70635412928103,-21.039420798236446,2003,12,26,2222120,1683950.7692307692,0.7946666666666666,13,4.400026798248291,3.062306716831624,5897.0,5807.638461538461,0.9230769230769231,0.07692307692307693,0,0.0,0.0
2003125,Rex block,,49.878468081603266,51.05181393095599,2003,12,28,2823759,1344328.2,0.58925,5,3.4154534339904785,2.5795841972062434,5693.0,5641.039999999999,0.0,0.0,0,0.6,0.0
2003126,Rex block (polar),,78.53158735682351,-129.97041106415168,2003,12,29,1906305,1068110.3333333333,0.5784,6,4.426884651184082,1.014377109383462,5427.0,5347.516666666667,0.0,0.0,0,0.0,1.0
2004001,Rex block (polar),,79.77016856361888,128.2919834706002,2004,1,3,1339000,1050517.25,0.836,4,0.958549976348877,0.1648379238996883,5124.8,5115.825,0.0,0.0,0,0.0,1.0
2004002,Rex block,,57.949919842930036,32.18773545761747,2004,1,6,1637423,1085428.25,0.6823333333333333,4,2.62148380279541,1.8021221690184963,5469.2,5412.875,0.0,0.0,0,1.0,0.0
2004003,Rex block,,71.34297313821396,-32.09052837572251,2004,1,6,2084976,1487333.142857143,0.5813333333333333,7,5.553281307220459,3.401927678112751,5663.2,5521.971428571429,0.0,0.0,0,0.5714285714285714,0.42857142857142855
2004004,Rex block,,69.92733008072778,-36.167793351895874,2004,1,7,3123639,2087382.142857143,0.6694999999999999,7,2.551102638244629,1.0353940824512196,5417.2,5246.285714285715,0.0,0.0,0,0.8571428571428571,0.14285714285714285
2004005,Ridge,,41.08938768817437,-124.27306811392175,2004,1,10,4502306,2005425.7142857143,0.7012999999999999,21,5.799102783203125,3.6578248619670344,5803.0,5747.409523809523,0.8571428571428571,0.09523809523809523,0,0.0,0.0
2004006,Rex block,,54.47772857016808,-163.61083024710612,2004,1,12,1473400,1239008.25,0.6266666666666667,4,2.8392791748046875,1.912029649159222,5464.8,5452.349999999999,0.0,0.0,0,1.0,0.0
2004007,Rex block (polar),,77.02573336865736,-108.96156729864927,2004,1,13,5644005,2287917.714285714,0.5168333333333334,7,2.963125705718994,1.1092141789914112,5447.0,5408.357142857143,0.0,0.0,0,0.0,1.0
2004008,Rex block,,56.150742737566986,27.393537325301434,2004,1,14,2354277,1596322.4,0.5755,5,2.2800087928771973,0.8292907356342554,5425.0,5368.0199999999995,0.0,0.0,0,1.0,0.0
2004009,Ridge,,40.743767646821645,-15.789306035653128,2004,1,14,3401759,2096412.5333333334,0.7862142857142855,15,5.6543707847595215,3.439841258029977,5808.0,5746.960000000001,0.7333333333333333,0.2,0,0.0,0.0
2004010,Rex block,,67.52151011229388,-45.1066975910125,2004,1,19,5970466,3657258.2,0.7008571428571428,15,4.244852066040039,1.5111312658153502,5534.8,5403.300000000001,0.0,0.0,0,1.0,0.0
2004011,Rex block,,61.94499409912133,-52.39324463030348,2004,1,26,3453528,2322958.0,0.6438333333333334,7,5.4085373878479,2.796370522991785,5643.0,5498.4857142857145,0.0,0.0,0,1.0,0.0
2004012,Rex block (polar),,80.57922822451947,8.042444263113396,2004,1,27,1278116,842196.3333333334,0.7682,6,0.9809136390686035,0.3128573565122626,5217.5,5192.05,0.0,0.0,0,0.0,1.0
2004013,Rex block,,53.64523893966259,63.60161701055727,2004,1,29,2697847,1835203.5714285714,0.6716666666666667,7,4.175519943237305,2.880722668191514,5672.2,5634.414285714286,0.0,0.2857142857142857,0,0.7142857142857143,0.0
2004014,Ridge,,45.680981598543255,-11.495980920191068,2004,1,30,6328809,3264254.96875,0.7345483870967742,32,6.527388095855713,3.260763189188605,5892.0,5748.949999999999,0.46875,0.34375,0,0.1875,0.0
2004015,Rex block (polar),,72.39724184051767,-2.8056325593273845,2004,2,2,6039445,2318710.0689655175,0.6911428571428572,29,5.580389499664307,1.174884736965293,5535.0,5371.703448275862,0.0,0.0,0,0.4482758620689655,0.5517241379310345
2004016,Ridge,,43.47007436003476,-125.58481801327488,2004,2,7,2979506,2272635.375,0.6758571428571429,8,6.355845928192139,4.110118231671258,5796.0,5745.4,1.0,0.0,0,0.0,0.0
2004017,Ridge,,38.813111502506956,82.51558010396245,2004,2,9,2689697,1616048.0,0.766875,9,4.151606559753418,2.7088628665129675,5759.8,5711.966666666666,1.0,0.0,0,0.0,0.0
2004018,Ridge,,38.43807155804944,78.89454527141135,2004,2,21,1513297,1067989.8333333333,0.7378,6,3.0217409133911133,2.144095265713207,5733.2,5697.033333333333,1.0,0.0,0,0.0,0.0
2004019,Rex block,,62.219179712706136,-136.18276610307595,2004,2,23,1316770,1051281.75,0.652,4,2.5220155715942383,1.9124292594099803,5374.8,5370.5,0.0,0.0,0,1.0,0.0
2004020,Ridge,,39.97106131618762,-94.29670260935642,2004,2,26,1861032,1117889.0,0.5569999999999999,4,2.9283881187438965,2.248928847589663,5752.5,5717.175,1.0,0.0,0,0.0,0.0
2004021,Ridge,,39.92576531263199,60.977105480967815,2004,2,26,3235473,2081065.6363636365,0.7274999999999999,11,4.50974702835083,2.719074706516075,5874.5,5765.909090909091,1.0,0.0,0,0.0,0.0
2004022,Rex block (polar),,74.85173768833825,2.953863456290453,2004,3,2,5354742,2923598.4285714286,0.6633333333333334,7,3.653287887573242,1.1816749293169229,5446.5,5286.157142857142,0.0,0.0,0,0.42857142857142855,0.5714285714285714
2004023,Ridge,,40.91011079642072,-134.44407392598197,2004,3,3,3001111,2213878.1333333333,0.7328571428571429,15,5.463540554046631,2.99044607945503,5885.0,5837.433333333333,1.0,0.0,0,0.0,0.0
2004024,Ridge,,43.774129622771746,-11.898384589312876,2004,3,5,3204296,1706078.5,0.6472,6,5.165302753448486,2.852370586743979,5798.2,5768.466666666667,0.8333333333333334,0.0,0,0.0,0.0
2004025,Rex block,,68.70957285432856,-34.37702608724318,2004,3,8,2768257,1747620.0,0.6645,7,2.6433706283569336,1.4270631489019752,5310.8,5213.757142857144,0.0,0.0,0,1.0,0.0
2004026,Rex block (polar),,81.10888296217325,104.40592526134553,2004,3,9,1304319,1009637.75,0.7839999999999999,4,1.4762639999389648,0.4831883567150439,5177.0,5138.3,0.0,0.0,0,0.0,1.0
2004027,Rex block,,62.09772116536875,21.39501574627132,2004,3,9,2939919,2264200.6,0.7515,5,6.489205360412598,4.764873714388579,5721.8,5694.12,0.0,0.0,0,1.0,0.0
2004028,Ridge,,44.28552267285215,10.861879508007839,2004,3,13,5412751,2864075.6666666665,0.786375,9,5.124616622924805,2.2574143310269443,5844.2,5806.344444444443,0.7777777777777778,0.1111111111111111,0,0.0,0.0
2004029,Rex block (polar),,76.732685984816,-15.640255951309689,2004,3,19,6462115,2860447.533333333,0.7062142857142858,15,4.438459873199463,0.9200814946427126,5492.8,5382.173333333333,0.0,0.0,0,0.06666666666666667,0.9333333333333333
2004030,Rex block,,50.59343978442312,-21.366959550356384,2004,3,21,6730864,2361277.0833333335,0.6083636363636363,12,5.385386943817139,3.0798728333964256,5855.8,5743.083333333333,0.16666666666666666,0.16666666666666666,0,0.4166666666666667,0.0
2004031,Ridge,,42.682765365969566,81.5027374351105,2004,3,27,3044922,1782465.5333333334,0.6926428571428571,15,4.965615272521973,2.536927190886369,5813.5,5741.286666666667,1.0,0.0,0,0.0,0.0
2004032,Rex block (hybrid),,44.8715263547329,-105.83320480913618,2004,3,31,5970290,3004343.1428571427,0.7655,7,4.4406890869140625,2.9988874858950427,5801.2,5742.114285714286,0.42857142857142855,0.0,0,0.0,0.0
2004033,Rex block (polar),,74.84807399276214,-43.77534540767203,2004,4,2,5527387,3036140.7916666665,0.6984782608695651,24,3.156721591949463,0.7718419024962854,5587.8,5490.662500000001,0.0,0.0,0,0.25,0.75
2004034,Rex block,,67.88972429107382,37.935105672615215,2004,4,3,3240308,1657759.75,0.4223333333333333,4,3.758978843688965,2.1963808451572904,5585.8,5506.75,0.0,0.0,0,1.0,0.0
2004035,Omega block,,46.55201248696797,-22.308121917003373,2004,4,4,4894286,3564573.6363636362,0.7204,11,4.1954755783081055,2.6059627625709436,5865.8,5780.363636363637,0.18181818181818182,0.8181818181818182,0,0.0,0.0
2004036,Rex block,,60.754260067160175,-74.60023376371588,2004,4,5,2888433,1389998.6666666667,0.5882,6,2.048802375793457,0.35349490647383996,5603.5,5472.966666666667,0.0,0.0,0,1.0,0.0
2004037,Ridge,,44.6522440140439,-123.6694542738414,2004,4,8,2320731,1671054.2,0.759,5,5.4906487464904785,3.3953382952391378,5794.8,5760.679999999999,1.0,0.0,0,0.0,0.0
2004038,Ridge,,41.59993624300894,77.69189270332531,2004,4,9,4180802,2180382.222222222,0.772,18,3.2059311866760254,1.9723050605490355,5810.2,5755.6,1.0,0.0,0,0.0,0.0
2004039,Ridge,,41.71859195019322,-43.10806418844423,2004,4,14,1491394,1367792.25,0.7043333333333334,4,3.3430933952331543,2.7589003647127037,5922.0,5898.25,1.0,0.0,0,0.0,0.0
2004040,Rex block (polar),,80.10662558410522,-38.556272851349455,2004,4,14,2144317,1584175.0,0.7716000000000001,6,0.926053524017334,0.1453388613071506,5423.5,5373.616666666667,0.0,0.0,0,0.0,1.0
2004041,Ridge,,44.998689319421075,-10.683400920929667,2004,4,22,4830388,2583010.2,0.532,5,3.983020782470703,2.13209771170341,5774.8,5752.98,0.6,0.2,0,0.0,0.0
2004042,Ridge,,43.343358444660396,-124.389217759947,2004,4,23,2701471,2018572.0,0.6446666666666667,4,4.0482401847839355,2.1444432874389423,5825.5,5793.35,1.0,0.0,0,0.0,0.0
2004043,Rex block (polar),,78.97992281264975,-44.92207867628015,2004,4,25,6804279,2912209.785714286,0.7455185185185184,28,2.868211269378662,0.32845692614777844,5636.5,5483.52857142857,0.0,0.0,0,0.03571428571428571,0.9642857142857143
2004044,Omega block,,46.957304203384844,-23.916178000471714,2004,4,27,8121105,3277055.9166666665,0.7430869565217391,24,4.593837261199951,2.2504873694417302,5851.0,5807.437500000001,0.3333333333333333,0.4166666666666667,0,0.0,0.0
2004045,Ridge,,46.57517194685733,79.47814929022978,2004,4,28,6146533,2901650.723404255,0.7403260869565217,47,3.9883852005004883,1.9062301804599573,5882.5,5800.148936170212,0.6808510638297872,0.3191489361702128,0,0.0,0.0
2004046,Ridge,,43.60619688334059,-98.95056894102557,2004,4,29,3940562,1841797.7777777778,0.6725882352941176,18,4.304695129394531,2.2475080250015216,5870.5,5830.85,0.8888888888888888,0.0,0,0.0,0.0
2004047,Rex block,,63.519753573969666,-168.3751654757348,2004,5,1,3494693,2673350.0,0.7519999999999999,4,3.7215113639831543,2.438515916156153,5681.2,5663.775,0.0,0.0,0,1.0,0.0
2004048,Rex block (polar),,73.013533686431,-7.9199620084497555,2004,5,2,6583812,2275561.25,0.6405714285714286,8,3.235960006713867,0.9565421250100065,5706.5,5488.6625,0.0,0.0,0,0.5,0.5
2004049,Rex block,,52.901854911375686,-150.60977769023103,2004,5,4,4627559,2185515.0,0.6182727272727273,12,4.849302768707275,2.6574325653509896,5826.5,5742.774999999999,0.16666666666666666,0.08333333333333333,0,0.4166666666666667,0.0
2004050,Ridge,,40.75040783337883,-7.448803523429774,2004,5,11,1231698,1038192.5,0.6953333333333332,4,1.9791126251220703,1.4922417718963814,5815.8,5793.825,1.0,0.0,0,0.0,0.0
2004051,Omega block,,46.60174376139009,-143.51458640633814,2004,5,17,7179235,2992606.3,0.7024444444444444,10,3.8274645805358887,2.1949045031418857,5935.0,5859.2300000000005,0.4,0.5,0,0.0,0.0
2004052,Ridge,,40.2817521423625,-75.36186310915942,2004,5,22,1111113,859604.6,0.7815,5,1.5035748481750488,0.935011835950033,5831.0,5798.26,1.0,0.0,0,0.0,0.0
2004053,Rex block,,70.5682720684117,-35.66506516320199,2004,5,23,4236804,1811103.9285714286,0.7105384615384615,14,2.134430408477783,1.0314465842113933,5670.8,5590.614285714286,0.0,0.0,0,0.9285714285714286,0.07142857142857142
2004054,Rex block (polar),,76.136331793551,47.90147883637444,2004,5,24,2749355,1788101.5,0.7446666666666667,4,1.0413289070129395,0.4864360160862686,5513.0,5464.0,0.0,0.0,0,0.0,1.0
2004055,Rex block,,69.44829277449611,-79.72234873257457,2004,5,26,1186783,836965.25,0.49300000000000005,4,1.2732744216918945,0.351277640402753,5565.5,5451.35,0.0,0.0,0,1.0,0.0
2004056,Ridge,,46.27560559567497,-7.523846811666511,2004,5,28,3913260,2099499.0476190476,0.7562499999999999,21,3.604555130004883,2.080196252160544,5939.8,5858.023809523809,0.9047619047619048,0.09523809523809523,0,0.0,0.0
2004057,Ridge,,43.89004303891124,-9.335868388643895,2004,5,28,1436122,1096679.75,0.4683333333333333,4,2.375173568725586,1.748728551543676,5854.5,5829.875,1.0,0.0,0,0.0,0.0
2004058,Rex block,,69.3976909146637,-141.68609663531362,2004,5,29,5463703,3390826.85,0.7369473684210528,20,3.554403781890869,1.3021622167523896,5729.5,5647.945,0.0,0.0,0,1.0,0.0
2004059,Ridge,,43.52901292685975,111.11785791206202,2004,5,30,1272343,1029737.0,0.59625,5,1.788926124572754,1.4076926189327348,5825.5,5805.8,1.0,0.0,0,0.0,0.0
2004060,Ridge,,44.82673637089799,-105.43320834734493,2004,6,3,2992118,1897808.5,0.887,4,3.4035444259643555,2.324429132382978,5867.8,5844.325,1.0,0.0,0,0.0,0.0
2004061,Rex block,,64.7728686406966,-33.427099322108695,2004,6,6,1334418,1036146.25,0.6923333333333334,4,1.9847512245178223,1.3148005896392354,5600.5,5571.65,0.0,0.0,0,1.0,0.0
2004062,Rex block (polar),,78.81261416703674,39.27869984360846,2004,6,14,3194736,1468714.375,0.7117142857142857,8,2.253603935241699,0.3662029566573924,5608.8,5559.7,0.0,0.0,0,0.0,1.0
2004063,Rex block,,60.422432392421605,-139.3314724458911,2004,6,16,6418464,3422207.4210526315,0.7289999999999999,19,4.790103435516357,2.294199412834393,5887.0,5822.457894736843,0.05263157894736842,0.10526315789473684,0,0.47368421052631576,0.0
2004064,Ridge,,48.05761318741538,59.52942550061313,2004,6,16,2482498,1625048.2307692308,0.7989999999999999,13,2.8193116188049316,1.4285694513916274,5863.2,5827.292307692307,1.0,0.0,0,0.0,0.0
2004065,Rex block,,63.36402668472975,-48.03609456851522,2004,6,18,3453508,2451232.8571428573,0.6665,7,3.9679646492004395,2.557481039693884,5772.0,5751.357142857143,0.0,0.14285714285714285,0,0.8571428571428571,0.0
2004066,Rex block,,70.82001385343638,37.53394704037202,2004,6,21,4457143,2328118.5217391304,0.7134999999999999,23,3.3268213272094727,1.4203713520447987,5815.8,5747.121739130434,0.0,0.0,0,0.7391304347826086,0.2608695652173913
2004067,Rex block (polar),,79.77453243680893,-28.44553780500388,2004,6,23,1124888,840168.25,0.7366666666666667,4,1.1998653411865234,0.19851284461744087,5596.8,5562.025,0.0,0.0,0,0.0,1.0
2004068,Ridge,,46.61855474738123,-104.32792186163397,2004,6,29,1557324,1347606.2,0.7837500000000001,5,2.33839750289917,1.521802209792933,5847.0,5839.5,1.0,0.0,0,0.0,0.0
2004069,Rex block,,60.04483576279174,23.757679130270517,2004,7,2,6281673,3086106.3636363638,0.6876,11,2.8171181678771973,0.8444503439595983,5881.5,5774.154545454546,0.0,0.2727272727272727,0,0.6363636363636364,0.0
2004070,Omega block,,58.03080870183569,119.58640732538024,2004,7,4,2348312,1494863.4,0.58625,5,2.6856064796447754,1.5564227069231276,5835.5,5766.78,0.0,0.6,0,0.4,0.0
2004071,Ridge,,45.87913164794437,25.62182967314477,2004,7,5,1450603,999481.2,0.781,5,2.12785005569458,1.558267389948741,5871.8,5857.24,1.0,0.0,0,0.0,0.0
2004072,Rex block (polar),,74.12402806525559,-28.76997116964565,2004,7,7,2473649,1557806.0,0.6634999999999999,15,2.1153688430786133,0.8411320303502596,5700.2,5634.373333333334,0.0,0.0,0,0.3333333333333333,0.6666666666666666
2004073,Ridge,,48.56613051124208,1.0332595033445724,2004,7,8,6049494,1804516.6470588236,0.6989374999999999,17,2.760803699493408,1.5636519310926686,5906.8,5860.658823529412,0.8235294117647058,0.11764705882352941,0,0.058823529411764705,0.0
2004074,Ridge,,47.02697361155564,-156.55929321036473,2004,7,9,1256748,979209.0,0.6669999999999999,4,2.734255790710449,2.23102994925446,5873.0,5858.175,1.0,0.0,0,0.0,0.0
2004075,Ridge,,48.438901283541185,-121.94301734474462,2004,7,10,3376252,1812905.1923076923,0.7906399999999999,26,3.274810314178467,1.5476364121759094,5916.5,5885.015384615385,1.0,0.0,0,0.0,0.0
2004076,Ridge,,47.661058544598916,105.58224826105224,2004,7,11,4268792,2228187.5,0.7883636363636364,12,2.5601744651794434,1.425528699112447,5877.8,5850.866666666668,0.8333333333333334,0.16666666666666666,0,0.0,0.0
2004077,Omega block,,58.58419031718064,61.38700441341026,2004,7,13,4681228,2802983.3333333335,0.6621250000000001,9,2.9035210609436035,1.6311381905689624,5891.5,5833.877777777777,0.0,0.8888888888888888,0,0.1111111111111111,0.0
2004078,Rex block,,62.75440424113138,-142.9806008633755,2004,7,13,2867579,1728119.8,0.7072499999999999,5,2.936100959777832,1.5403980885647808,5755.5,5737.74,0.0,0.4,0,0.6,0.0
2004079,Ridge,,45.57719782699257,-47.746890826596,2004,7,16,916499,689200.25,0.5306666666666667,4,1.561295986175537,1.2449296297530783,5884.5,5869.875,1.0,0.0,0,0.0,0.0
2004080,Rex block,,67.45393095834376,-148.67197888004023,2004,7,19,1372510,961451.75,0.643,4,2.299928665161133,1.6793177208156451,5702.2,5677.400000000001,0.0,0.0,0,1.0,0.0
2004081,Ridge,,48.414338973487574,-31.66676426701419,2004,7,21,5434848,2074940.142857143,0.5981666666666667,7,2.4318575859069824,1.2332967919644864,5976.2,5902.757142857144,1.0,0.0,0,0.0,0.0
2004082,Rex block,,71.25086143961055,-164.36379340465618,2004,7,24,1406614,1185646.6,0.691,5,2.0775318145751953,0.8977844113134861,5687.5,5645.86,0.0,0.0,0,1.0,0.0
2004083,Rex block,,69.00055032795439,-14.394027284348647,2004,7,26,5492700,2093059.625,0.7089130434782609,24,3.686821460723877,1.50442520685771,5858.2,5686.95,0.0,0.2916666666666667,0,0.4166666666666667,0.25
2004084,Rex block,,69.27597788380508,48.41148415331247,2004,7,26,3905319,1774193.375,0.5845714285714286,8,2.8115153312683105,1.7864724231633085,5838.0,5771.6,0.0,0.25,0,0.5,0.25
2004085,Ridge,,52.07223041570728,7.894536756010713,2004,7,28,2363017,1347985.6,0.5800000000000001,5,3.0943870544433594,1.798649841199038,5881.0,5851.64,0.6,0.4,0,0.0,0.0
2004086,Rex block (hybrid),,59.34133249386039,-101.9503941461969,2004,8,3,8470735,2965096.3333333335,0.6999411764705884,18,4.070949554443359,2.0921013583900647,5888.2,5820.444444444443,0.2777777777777778,0.0,0,0.2222222222222222,0.1111111111111111
2004087,Rex block (polar),,80.88512085516348,63.37318860735915,2004,8,14,1489831,1088726.375,0.748,8,1.233065128326416,0.3488330753136513,5528.0,5513.4,0.0,0.0,0,0.0,1.0
2004088,Ridge,,49.37350044725065,54.074058032156906,2004,8,16,4163894,2323774.7647058824,0.7770625,17,2.9711365699768066,1.6364154662903612,5893.0,5850.341176470589,0.8823529411764706,0.11764705882352941,0,0.0,0.0
2004089,Rex block (polar),,74.66866190214874,-76.45678072477135,2004,8,17,2018736,1333267.6666666667,0.7152000000000001,6,1.3037443161010742,0.20560459386939714,5628.8,5561.333333333333,0.0,0.0,0,0.5,0.5
2004090,Rex block,,66.23105246922177,-39.94198607048931,2004,8,19,4748092,2552484.0,0.7819166666666666,13,2.852177619934082,1.2265789583803874,5790.0,5712.238461538462,0.0,0.0,0,1.0,0.0
2004091,Ridge,,46.48459898498649,-32.396655437883,2004,8,22,3683285,1666325.8,0.696111111111111,10,2.291250228881836,1.2407798520349627,5949.0,5892.639999999999,1.0,0.0,0,0.0,0.0
2004092,Rex block,,61.113626152196396,116.51713773322965,2004,8,26,1650648,1290151.857142857,0.6934999999999999,7,1.1940956115722656,0.37309919796079033,5780.5,5702.828571428571,0.0,0.0,0,1.0,0.0
2004093,Ridge,,45.85616627011796,-117.64663410528009,2004,8,27,1438130,1011909.5714285715,0.6365,7,2.6036739349365234,1.4592849681166566,5902.5,5868.814285714286,1.0,0.0,0,0.0,0.0
2004094,Rex block,,59.119468205601414,9.67878926831631,2004,8,31,5972684,2748290.5,0.6198181818181818,12,4.329156875610352,2.4241628793434327,5945.5,5841.416666666667,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.0
2004095,Rex block,,69.27330693588549,-87.62433149101932,2004,9,5,715147,651220.0,0.6476666666666667,4,2.0450711250305176,1.4783094187716506,5634.8,5608.9,0.0,0.0,0,1.0,0.0
2004096,Rex block (polar),,76.18912354085411,-67.87997336278262,2004,9,9,2944417,1580022.0,0.5576666666666666,7,2.298295497894287,1.0709721436727377,5508.5,5479.728571428573,0.0,0.0,0,0.0,1.0
2004097,Rex block (polar),,77.06548863804804,1.1616658401561908,2004,9,16,1632464,1151468.111111111,0.70425,9,1.4104247093200684,0.6776252037437387,5542.0,5467.166666666667,0.0,0.0,0,0.0,1.0
2004098,Ridge,,50.030415069955964,31.764716186674736,2004,9,17,2214277,1218918.8,0.58975,5,2.3975610733032227,1.3878502978218925,5841.8,5828.16,1.0,0.0,0,0.0,0.0
2004099,Rex block (polar),,77.96955632594269,94.47397365251425,2004,9,19,2082725,1278586.5,0.6010000000000001,6,1.933908462524414,0.6751774212269064,5597.0,5505.533333333333,0.0,0.0,0,0.0,1.0
2004100,Ridge,,49.004992902659644,-15.232514477048566,2004,9,21,1799622,1072257.25,0.766,8,4.01759147644043,2.556554440917559,5901.5,5877.1500000000015,1.0,0.0,0,0.0,0.0
2004101,Rex block (polar),,81.35276786107151,-154.92125154811185,2004,9,22,1102413,779829.8333333334,0.7535999999999999,6,0.6709694862365723,0.2591559558596594,5363.0,5334.666666666667,0.0,0.0,0,0.0,1.0
